problem_id,track,n_attempts,x_ac,k50,k90,auc_logk,label_AC,label_WA,label_TLE,label_RE,label_MLE,label_CE,label_OTHER,pass_at_1,pass_at_2,pass_at_3,pass_at_4,pass_at_5,pass_at_6,pass_at_7,pass_at_8,pass_at_9,pass_at_10,pass_at_11,pass_at_12,pass_at_13,pass_at_14,pass_at_15,pass_at_16,pass_at_17,pass_at_18,pass_at_19,pass_at_20,pass_at_21,pass_at_22,pass_at_23,pass_at_24,pass_at_25,pass_at_26,pass_at_27,pass_at_28,pass_at_29,pass_at_30,pass_at_31,pass_at_32,pass_at_33,pass_at_34,pass_at_35,pass_at_36,pass_at_37,pass_at_38,pass_at_39,pass_at_40,pass_at_41,pass_at_42,pass_at_43,pass_at_44,pass_at_45,pass_at_46,pass_at_47,pass_at_48,pass_at_49,pass_at_50,pass_at_51,pass_at_52,pass_at_53,pass_at_54,pass_at_55,pass_at_56,pass_at_57,pass_at_58,pass_at_59,pass_at_60,pass_at_61,pass_at_62,pass_at_63,pass_at_64,pass_at_65,pass_at_66,pass_at_67,pass_at_68,pass_at_69,pass_at_70,pass_at_71,pass_at_72,pass_at_73,pass_at_74,pass_at_75,pass_at_76,pass_at_77,pass_at_78,pass_at_79,pass_at_80,pass_at_81,pass_at_82,pass_at_83,pass_at_84,pass_at_85,pass_at_86,pass_at_87,pass_at_88,pass_at_89,pass_at_90,pass_at_91,pass_at_92,pass_at_93,pass_at_94,pass_at_95,pass_at_96,pass_at_97,pass_at_98,pass_at_99,pass_at_100
ABC403,feedback,100,100,1,1,4.605170185988092,100,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC404,feedback,100,0,,,0.0,0,89,0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABC405,feedback,100,100,1,1,4.605170185988092,100,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC406,feedback,100,42,2,5,4.103696210577782,42,57,0,1,0,0,0,0.42000000000000004,0.666060606060606,0.8091774891774892,0.8918016691212568,0.9391384388807069,0.9660456553755523,0.9812167455269013,0.9896995056115265,0.9944019052236557,0.9969856412742761,0.9983923420129472,0.999151012074253,0.9995562108569959,0.9997704538915496,0.9998825578049789,0.9999405880660481,0.9999702940330241,0.9999853259681203,0.9999928419356684,0.999996553524581,0.999998362924176,0.999999233268285,0.9999996461238239,0.9999998391471927,0.9999999280395335,0.9999999683373948,0.9999999863080626,0.9999999941856156,0.9999999975773398,0.9999999990104628,0.9999999996041851,0.9999999998451159,0.9999999999407796,0.9999999999779028,0.9999999999919646,0.9999999999971567,0.9999999999990227,0.9999999999996743,0.9999999999998949,0.9999999999999672,0.9999999999999902,0.9999999999999972,0.9999999999999992,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC407,feedback,100,60,1,3,4.350298606557504,60,38,0,2,0,0,0,0.6,0.8424242424242424,0.9388991960420532,0.9766935077686182,0.9912600654132319,0.9967800240996118,0.998835327865817,0.9995867292427093,0.999856253649638,0.9999510314630635,0.9999836771543545,0.9999946813199582,0.999998307692714,0.9999994748011871,0.9999998412189636,0.9999999532996952,0.9999999866570558,0.9999999963025576,0.9999999990080033,0.9999999997428156,0.9999999999357039,0.9999999999845364,0.9999999999964315,0.9999999999992122,0.9999999999998341,0.9999999999999668,0.9999999999999937,0.9999999999999989,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC408,feedback,100,68,1,3,4.425542307997441,68,31,0,1,0,0,0,0.6799999999999999,0.8997979797979798,0.9693259121830551,0.9908293964258618,0.9973252406242097,0.9992398052300385,0.9997897333615,0.9999434767100807,0.9999852547939341,0.9999962731896757,0.9999990890019207,0.999999785045397,0.9999999511466812,0.9999999893308844,0.9999999977669293,0.9999999995533858,0.9999999999149306,0.999999999984626,0.9999999999973752,0.9999999999995788,0.9999999999999368,0.9999999999999912,0.9999999999999989,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC409,feedback,100,96,1,1,4.590632778362436,96,3,0,1,0,0,0,0.96,0.9987878787878788,0.9999752628324057,0.9999997449776536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC410,feedback,100,57,1,3,4.3175581036719315,57,43,0,0,0,0,0,0.5700000000000001,0.8175757575757576,0.9236796536796537,0.9685276922390325,0.987214374972107,0.9948857499888428,0.9979869441445445,0.9992207525720818,0.9997035471741615,0.9998892374057307,0.999959387048768,0.9999853975905683,0.9999948559694047,0.9999982261963465,0.9999994018569075,0.9999998029646283,0.999999936667202,0.9999999801608103,0.9999999939514665,0.9999999982078419,0.9999999994847546,0.9999999998565139,0.9999999999613691,0.999999999989966,0.9999999999974915,0.9999999999993979,0.9999999999998617,0.9999999999999697,0.9999999999999937,0.9999999999999988,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC411,feedback,100,99,1,1,4.601704450085292,99,0,0,1,0,0,0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC412,feedback,100,88,1,2,4.555751231678641,88,11,0,1,0,0,0,0.88,0.9866666666666667,0.998639455782313,0.9998737639385651,0.9999894803282138,0.9999992248662894,0.9999999505233802,0.9999999973399667,0.9999999998843464,0.9999999999961873,0.9999999999999153,0.999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC413,feedback,100,100,1,1,4.605170185988092,100,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC414,feedback,100,20,4,10,3.49618498755539,20,78,0,2,0,0,0,0.19999999999999996,0.3616161616161615,0.49189857761286326,0.5966617574864997,0.6806905580101457,0.7479135984290624,0.8015490030186235,0.8442266367780593,0.8780904113915247,0.9048837275692116,0.9260206769982757,0.9426452439649553,0.9556804157911019,0.965868825954067,0.9738063082903304,0.9799695298690763,0.9847386894240581,0.9884161136592248,0.9912414517911212,0.9934040562871407,0.9950530422153555,0.9963054365912148,0.9972527605421854,0.9979663292325268,0.998501505750283,0.9989011042168742,0.9991981030771785,0.9994178008642528,0.9995795228464048,0.9996979671150232,0.9997842622250166,0.9998467949134175,0.9998918552330006,0.9999241372530004,0.9999471259642124,0.9999633948983009,0.9999748339925819,0.9999828232012861,0.999988364104097,0.9999921791519341,0.9999947861012893,0.999996553524581,0.9999977419643807,0.9999985342575805,0.999999057737016,0.9999994003781011,0.9999996224602858,0.9999997649281025,0.9999998553403708,0.9999999120696371,0.9999999472417823,0.9999999687757487,0.9999999817858534,0.9999999895365541,0.9999999940858784,0.9999999967143769,0.9999999982078419,0.9999999990414038,0.9999999994978782,0.9999999997428156,0.9999999998714079,0.9999999999373526,0.9999999999703248,0.9999999999863655,0.9999999999939402,0.999999999997403,0.9999999999989306,0.9999999999995788,0.999999999999842,0.9999999999999439,0.9999999999999813,0.9999999999999942,0.9999999999999983,0.9999999999999996,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC415,feedback,100,100,1,1,4.605170185988092,100,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC416,feedback,100,92,1,1,4.574212372670888,92,1,0,7,0,0,0,0.92,0.9943434343434343,0.9996536796536797,0.9999821484357567,0.9999992561848232,0.9999999765110997,0.9999999995002362,0.9999999999946262,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC417,feedback,100,88,1,2,4.555751231678641,88,1,0,11,0,0,0,0.88,0.9866666666666667,0.998639455782313,0.9998737639385651,0.9999894803282138,0.9999992248662894,0.9999999505233802,0.9999999973399667,0.9999999998843464,0.9999999999961873,0.9999999999999153,0.999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC418,feedback,100,90,1,1,4.565247549387755,90,8,0,2,0,0,0,0.9,0.990909090909091,0.9992578849721707,0.9999464453072701,0.9999966528317044,0.9999998238332476,0.9999999925035424,0.9999999997581788,0.999999999994743,0.9999999999999423,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC419,feedback,100,100,1,1,4.605170185988092,100,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC420,feedback,100,53,1,4,4.269398105147625,53,44,0,3,0,0,0,0.53,0.7816161616161617,0.899721706864564,0.9545129391962971,0.9796255873483414,0.990992364932951,0.9960711378962871,0.9983101668371127,0.99928365768095,0.9997008680425945,0.9998770235286222,0.9999502567082067,0.9999802157362185,0.9999922682187521,0.9999970331537072,0.9999988830696309,0.9999995877995067,0.9999998510118698,0.9999999473090759,0.9999999817858534,0.9999999938527255,0.9999999979768464,0.9999999993515534,0.9999999997978868,0.9999999999388341,0.999999999982058,0.9999999999949084,0.999999999998605,0.9999999999996319,0.9999999999999066,0.9999999999999774,0.9999999999999948,0.9999999999999989,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC421,feedback,100,1,50,90,0.9908022813623977,1,74,0,25,0,0,0,0.010000000000000009,0.020000000000000018,0.030000000000000027,0.040000000000000036,0.050000000000000044,0.06000000000000005,0.07000000000000006,0.08000000000000007,0.09000000000000008,0.10000000000000009,0.1100000000000001,0.1200000000000001,0.13000000000000012,0.14000000000000012,0.15000000000000013,0.16000000000000014,0.17000000000000015,0.18000000000000016,0.19000000000000017,0.20000000000000018,0.2100000000000002,0.2200000000000002,0.2300000000000002,0.2400000000000002,0.2500000000000002,0.26000000000000023,0.27000000000000024,0.28000000000000025,0.29000000000000026,0.30000000000000027,0.3100000000000003,0.3200000000000003,0.3300000000000003,0.3400000000000003,0.3500000000000003,0.3600000000000003,0.37000000000000033,0.38000000000000034,0.39000000000000035,0.40000000000000036,0.41000000000000036,0.4200000000000004,0.4300000000000004,0.4400000000000004,0.4500000000000004,0.4600000000000004,0.4700000000000004,0.4800000000000004,0.49000000000000044,0.5000000000000004,0.5100000000000005,0.5200000000000005,0.5300000000000005,0.5400000000000005,0.5500000000000005,0.5600000000000005,0.5700000000000005,0.5800000000000005,0.5900000000000005,0.6000000000000005,0.6100000000000005,0.6200000000000006,0.6300000000000004,0.6400000000000003,0.6500000000000004,0.6600000000000004,0.6700000000000004,0.6800000000000004,0.6900000000000004,0.7000000000000004,0.7100000000000004,0.7200000000000003,0.7300000000000003,0.7400000000000003,0.7500000000000003,0.7600000000000003,0.7700000000000002,0.7800000000000002,0.7900000000000003,0.8000000000000003,0.8100000000000003,0.8200000000000003,0.8300000000000003,0.8400000000000003,0.8500000000000002,0.8600000000000002,0.8700000000000002,0.8800000000000001,0.8900000000000001,0.9000000000000001,0.9100000000000001,0.9200000000000002,0.9300000000000002,0.9400000000000001,0.9500000000000001,0.9600000000000001,0.9700000000000001,0.98,0.99,1.0
